,true_step1,true_step2,true_step3,true_step4,true_step5,true_step6,true_step7,true_step8,true_step9,true_step10,true_step11,true_step12,pred_step1,pred_step2,pred_step3,pred_step4,pred_step5,pred_step6,pred_step7,pred_step8,pred_step9,pred_step10,pred_step11,pred_step12
249,288.0,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,346.91302,305.26926,288.71988,309.6304,239.58258,265.80746,209.89474,196.18222,209.37828,292.59988,241.24675,297.9786
250,300.0,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,320.7098,282.0787,262.05222,273.12762,213.52014,233.75656,188.36436,192.01555,218.68094,294.96423,249.46461,309.98904
251,359.0,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,312.9892,269.0153,234.61977,251.30946,184.9627,216.17265,197.51584,201.39131,229.82643,298.43842,258.4429,308.9614
252,435.0,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,324.15894,266.07242,232.34155,236.52934,178.76721,228.64359,211.29314,212.2533,233.84673,305.95944,253.97762,309.39786
253,362.0,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,339.72357,269.63464,221.04512,229.3569,190.03978,239.20563,207.38123,211.35994,226.77101,287.942,240.8863,286.7815
254,242.0,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,313.7637,222.63579,187.23944,221.14932,179.63297,219.49611,179.47081,185.7691,185.36728,257.60144,212.53989,244.68834
255,190.0,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,241.87184,166.7856,161.72873,200.19466,148.5616,190.24918,153.32379,141.70383,153.96796,231.88055,177.60391,221.03293
256,171.0,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,196.78465,157.61253,147.98473,182.15762,130.06293,183.43196,131.81061,125.78303,153.46829,210.001,174.81516,229.54953
257,180.0,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,189.51909,156.64284,127.63076,170.05293,117.60071,179.19614,143.47498,123.433235,143.49315,202.18524,187.50206,260.62964
258,156.0,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,182.5666,148.44302,118.59908,168.2508,122.84252,179.14742,146.1001,127.98491,141.83667,205.68735,199.40189,275.88074
259,128.0,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,158.21794,125.99541,111.19313,164.70067,122.5327,178.67738,139.53659,141.03893,157.94534,215.07576,209.33128,262.11685
260,110.0,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,129.41719,105.132454,97.890976,149.17412,107.12549,159.40298,123.94263,140.72261,159.64624,209.70366,186.81357,228.07423
261,90.0,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,110.84406,89.45308,79.48929,128.78194,81.27838,144.82751,114.888405,131.07692,153.88643,191.33023,162.17935,212.18701
262,89.0,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,95.218544,72.14732,57.50115,98.17955,65.13086,133.18181,103.434715,125.13719,139.09473,169.40657,151.62805,209.08057
263,106.0,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,83.80278,61.071285,36.130768,88.32851,59.757305,127.43975,106.403114,118.762596,128.5605,164.31961,159.238,210.55461
264,113.0,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,86.997375,55.547977,38.085896,93.951706,63.3852,132.98622,102.65989,114.573685,130.82463,176.49265,161.93503,210.81352
265,192.0,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,79.030655,56.51633,42.554314,93.25442,69.751884,128.58937,94.058876,109.50123,135.50679,176.49628,160.10562,212.04504
266,175.0,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,126.06472,92.9745,68.65734,116.3058,83.22404,132.79688,102.62807,126.61773,140.36696,178.58142,165.67677,212.82768
267,154.0,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,132.70021,93.37012,73.45033,114.48107,78.720184,130.87193,111.887535,128.93506,132.63849,174.97908,162.12592,217.90842
268,92.0,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,118.816154,81.077286,58.63403,97.92752,68.21461,122.79153,99.98251,122.30596,124.780975,163.43848,155.79799,216.5655
269,66.0,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,76.78245,47.302494,28.778814,76.31511,51.493034,111.035225,91.17667,112.484665,114.455925,158.55824,163.3464,228.30565
270,72.0,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,28.869822,11.922787,7.924185,60.51988,53.629173,128.5075,116.935036,141.69518,153.48471,206.23302,219.83296,285.46777
271,72.0,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,28.915876,19.098076,25.681679,84.2146,90.03885,164.24767,154.26076,185.41692,203.42177,262.8103,277.07468,329.32074
272,79.0,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,35.934563,28.272274,46.629124,124.542015,123.49344,194.60378,181.60022,217.1124,231.2146,302.48242,304.14655,343.33374
273,94.0,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,50.566223,48.610523,85.81525,160.20381,148.12132,217.93475,205.42932,237.12914,260.0531,325.58957,317.88892,345.7185
274,100.0,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,81.05483,91.96418,125.94475,189.36603,170.87125,238.32701,228.36171,276.832,297.1297,348.82782,333.0414,364.97308
275,117.0,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,123.557755,133.57033,155.65932,209.1836,191.91582,263.1528,270.17993,315.85092,325.37442,361.44553,361.25644,396.15735
276,135.0,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,157.49574,162.46802,172.71721,219.65195,202.6621,289.2847,304.62936,343.01074,336.13486,375.63696,388.18768,417.5123
277,158.0,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,171.88014,177.49269,184.00244,229.20456,226.71939,315.81653,325.12244,356.34915,341.2164,384.32205,398.09964,412.28372
278,167.0,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,181.71559,193.48598,200.84732,250.64867,256.2086,337.74228,335.1402,360.34457,355.37106,389.61258,390.7671,406.3357
279,185.0,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,197.11159,211.52574,224.47023,276.6995,286.75287,353.43066,343.3231,373.95203,363.53064,383.75854,387.0814,403.2189
280,193.0,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,214.90344,241.88028,254.13066,304.88107,306.9876,373.60995,360.7696,393.05133,363.08594,390.77274,394.62238,405.27368
281,194.0,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,244.32628,270.54565,285.63586,322.6014,322.3836,395.2413,384.8115,401.01794,371.33585,401.3168,402.09393,420.6151
282,207.0,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,261.15744,286.10138,289.98486,327.30383,331.70132,402.40546,377.7845,401.1294,368.19327,396.0715,407.09454,441.5053
283,206.0,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,273.13358,293.41196,294.50247,332.66568,336.60437,395.53506,373.89322,396.7171,362.3355,403.90344,424.22034,458.01443
284,221.0,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,272.70892,297.30576,298.36618,334.32858,332.72452,391.4122,368.95984,391.34927,365.1965,418.98038,435.5244,448.47992
285,236.0,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,284.1212,306.37344,308.60217,335.07764,335.37192,393.9397,369.81976,395.01736,379.37222,435.9698,433.40695,432.54172
286,201.0,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,302.51746,313.65454,308.194,334.48865,338.97058,395.04974,379.20197,409.60464,393.6549,432.31308,423.01736,413.43924
287,175.0,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,289.1945,294.4309,303.21844,329.8703,329.42346,397.75064,393.01672,424.41537,390.2587,414.8903,402.84653,401.82767
288,145.0,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,262.74533,280.8886,298.87424,321.6452,332.1796,408.3726,406.13626,425.62866,381.46497,396.4465,394.80682,412.81778
289,121.0,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,251.88216,273.89297,294.2274,321.11,340.94498,419.1427,403.46967,411.3623,368.44592,387.96475,405.1213,417.17206
290,124.0,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,241.40305,254.37769,302.42944,334.99823,347.21683,397.26553,377.53305,384.20844,351.48215,392.17395,406.58517,407.37198
291,148.0,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,230.78764,251.50241,325.41583,336.21616,324.88388,357.75955,335.61472,349.17297,339.69434,382.17786,382.17892,361.69513
292,140.0,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,223.98036,240.71333,311.04367,275.47675,258.11456,284.03604,264.2486,293.75198,288.83606,325.51532,291.0683,283.152
293,158.0,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,170.46863,152.52356,182.82066,129.19249,125.378914,164.02213,166.91035,198.0731,187.89403,193.61928,173.44333,163.98657
294,176.0,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,172.2302,161.33182,192.62582,148.0331,149.85738,186.9865,188.99004,209.1864,194.3664,177.23604,152.79636,139.77182
295,142.0,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,181.53812,181.77774,214.09143,176.13705,179.71886,210.18185,205.51666,214.94742,198.4039,157.3633,136.21938,125.18205
296,149.0,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,168.8378,183.5429,217.01732,188.70877,191.0315,211.71454,202.5714,205.26855,186.48178,133.02507,124.112434,115.134285
297,149.0,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,168.29898,191.8199,224.06807,198.7162,189.84126,203.9215,193.8406,188.27791,173.42296,119.21878,118.740555,111.87141
298,151.0,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,167.65932,197.82832,225.67786,197.3888,178.60689,190.36386,176.15486,169.2713,165.1286,108.47899,116.60218,112.093315
299,167.0,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,170.89198,202.92946,221.3223,191.17828,164.72188,172.76927,160.17596,155.5354,157.37076,99.064766,115.92694,111.354126
300,138.0,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,178.44798,205.33366,215.37471,187.48949,150.03242,160.24246,151.5471,146.7519,151.13129,91.86192,114.08711,111.26041
301,145.0,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,159.9145,185.77936,194.00053,168.52106,130.81586,146.26015,135.09804,130.10089,137.33434,76.18765,107.61315,106.91248
302,182.0,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,145.88618,174.39525,177.21515,155.10559,119.351204,132.87025,120.78993,116.777885,123.50797,64.42242,103.09208,103.21317
303,187.0,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,156.05692,182.07538,176.926,155.55263,115.237816,129.59364,118.34101,111.236725,116.31076,57.345093,102.38668,106.84465
304,302.0,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,164.36417,191.76492,182.09727,158.30487,117.172226,131.68764,116.70861,108.12745,113.0109,53.35924,109.32891,113.93002
305,940.0,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,227.17072,249.5948,221.3903,185.00652,138.08763,149.41417,134.70331,120.45397,117.555084,62.01732,121.42794,119.64037
306,364.0,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,537.25476,507.64304,410.2095,310.74634,236.33907,256.89398,237.59355,200.62553,198.78519,146.54468,189.19463,192.23506
307,337.0,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,421.11136,367.3509,285.69424,241.70432,209.6337,223.71242,171.3549,158.26834,189.52023,126.39851,210.08862,205.62704
308,299.0,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,304.45767,270.93652,238.78874,223.12656,184.33516,155.9135,127.110085,150.74191,153.36815,134.1165,211.12755,181.2421
309,316.0,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,254.21046,255.15526,247.39044,203.142,130.30905,118.50401,120.880714,132.88885,156.51926,146.14642,193.09404,169.03146
310,211.0,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,292.28815,303.74,261.69308,165.14824,110.43319,121.894714,119.44413,161.34128,168.74577,145.05487,196.57085,192.60338
311,179.0,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,299.55975,287.53854,208.22302,133.43228,113.72094,100.733765,153.90819,194.64253,173.41064,157.0385,236.11061,218.3785
312,164.0,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,269.15552,217.82365,172.57585,137.94868,108.362236,139.18033,198.39194,226.47464,212.17708,226.0052,284.38785,317.9892
313,154.0,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,196.49033,170.40382,166.67644,122.86954,157.3086,190.57773,241.80133,282.06738,294.72418,297.83112,409.65567,448.6835
314,157.0,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,159.01277,169.48608,156.21576,164.58415,214.59041,242.35995,307.34,377.70575,380.65057,428.09085,560.37994,589.94037
315,184.0,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,165.87361,165.41426,205.60014,220.20378,274.09906,313.23648,395.2929,458.27496,505.7918,564.17847,691.13745,725.471
316,233.0,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,177.85342,222.03679,273.38507,276.5515,352.66333,404.61536,462.39435,570.4122,624.6853,677.9027,799.74835,756.60876
317,335.0,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,254.12376,308.6937,344.25003,345.66412,442.63528,467.04117,561.4268,669.4646,709.4526,747.71075,789.08044,761.0094
318,417.0,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,355.25272,405.55334,430.8322,434.46576,499.53802,561.6798,652.09845,739.50323,760.29846,700.3912,751.4947,724.31506
319,361.0,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,446.87714,498.6649,519.52893,487.17023,577.10974,639.414,702.4797,762.86993,689.0478,622.2695,663.1578,616.97784
320,353.0,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,467.3984,521.12726,521.0768,528.85455,609.7464,656.8502,700.20154,652.1816,605.45984,524.3618,546.023,512.59924
321,334.0,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,444.54022,481.51566,531.00244,541.58734,599.0574,616.62976,572.4535,540.61456,505.64752,402.75305,438.72592,421.64093
322,933.0,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,377.763,464.4503,526.98126,527.48267,552.3659,469.4671,456.31918,430.97052,394.3279,313.8918,370.27972,348.33755
323,962.0,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,612.76404,684.168,669.2953,580.74207,476.00974,432.86005,442.6055,386.98944,365.8079,300.83444,337.18408,325.3571
324,1053.0,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,728.119,715.57733,636.0509,456.1341,385.75986,371.1041,346.7067,303.96936,337.5024,262.99683,317.07617,371.4056
325,1018.0,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,746.6969,662.88947,494.31314,383.91397,326.65286,284.29926,258.94012,260.5789,305.04337,257.94217,371.42953,396.58667
326,915.0,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,715.8366,545.2775,433.04166,372.4776,285.5044,244.59505,243.5351,246.27997,308.45355,323.84293,401.7654,383.79013
327,947.0,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,621.41876,519.7188,439.37756,369.83655,294.17957,280.7531,272.13434,302.42682,399.60458,378.83063,416.89294,404.64523
328,918.0,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,662.5899,588.29193,476.40652,403.1143,363.0549,359.319,376.25867,454.64145,490.57767,440.17578,486.54858,436.91586
329,998.0,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,713.14185,605.67426,484.29712,443.3291,420.58237,447.5633,513.2362,547.6365,540.75104,508.69473,526.63446,481.73267
330,998.0,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,718.7511,579.3284,472.46054,435.66492,453.92392,484.3921,540.42017,570.0508,563.3082,511.3046,526.9335,492.54947
331,951.0,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,713.0513,591.97705,501.78616,496.51758,525.5153,548.82367,595.78625,617.10156,580.4022,527.54584,555.59,540.66705
332,959.0,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,727.16864,626.6791,573.0735,580.1712,605.8609,620.8774,656.8016,643.6425,599.05457,556.75006,596.42206,612.48395
333,923.0,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,774.0798,714.2578,674.57587,677.7235,694.3356,704.0019,697.9705,660.7573,627.614,600.9656,665.68274,634.3745
334,970.0,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,837.5205,804.7238,766.7101,763.6863,772.88257,736.52094,706.2533,664.58997,646.67255,649.6854,666.9792,633.9413
335,538.0,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,910.0232,883.46985,842.8282,835.13806,791.44855,742.27313,708.2878,668.1558,691.33716,661.20514,672.9919,651.1166
336,1000.0,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,843.10895,827.6047,824.0824,808.64215,755.88574,717.16455,681.8331,669.6972,656.3185,630.22516,651.76807,624.08685
337,633.0,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,951.2282,924.08307,869.17664,814.6067,740.64154,723.80304,726.1164,669.17346,656.7109,667.587,659.4916,635.14453
338,335.0,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,903.59656,836.90625,774.80383,739.4713,702.6763,710.75305,678.3286,622.8919,634.5044,647.2419,636.2255,613.5001
339,326.0,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,755.3771,682.5779,672.18823,677.47705,681.83136,628.1592,616.7166,592.4562,569.1693,598.28644,582.58057,558.81
340,282.0,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,651.064,600.2071,620.7362,644.554,602.90265,553.0407,585.3418,537.9013,508.9479,556.0761,526.5768,491.70883
341,341.0,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,579.5635,548.5806,585.3768,545.8394,512.4144,507.62723,523.8696,484.21796,460.74744,504.34732,453.94476,474.13065
342,295.0,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,567.3525,556.26276,517.38965,475.3322,479.06003,453.41846,476.32208,461.72778,425.49786,460.31046,442.5258,444.7479
343,278.0,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,555.03735,477.55005,444.08466,442.60547,421.21628,404.4401,441.56485,423.32648,377.92523,459.81683,415.73178,409.71396
344,941.0,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,450.8143,385.4575,401.0771,381.89795,366.29953,362.95895,395.18106,368.56033,378.1441,438.11047,387.9714,389.2149
345,959.0,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,656.3805,619.8414,541.8283,445.62778,434.04187,438.62418,472.7059,480.02106,470.88766,518.56824,459.1388,441.80994
346,885.0,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,811.4565,692.32745,550.2153,465.4101,466.42123,498.33893,564.45544,536.8625,561.3619,622.7723,548.7283,587.1323
347,445.0,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,784.73285,622.2958,502.88815,467.06335,500.19016,548.0502,588.77234,583.93054,629.603,696.7464,659.3603,663.0539
348,274.0,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,576.99475,489.7434,452.19543,500.08752,560.898,588.5605,658.00946,653.5283,696.7434,797.1063,720.9184,730.487
349,296.0,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,448.48148,441.3104,490.4828,582.4947,626.1273,675.3226,753.9175,726.3961,793.27246,830.6604,743.38074,759.06195
350,215.0,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,456.4499,503.26413,576.0629,629.53613,697.7066,762.4013,806.1289,786.8999,788.74915,801.4117,723.82245,691.83417
351,153.0,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,479.02423,535.2652,571.27405,655.1554,718.70685,753.8178,799.6508,711.6792,696.4925,717.46246,610.7681,599.8397
352,216.0,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,471.11203,490.20386,557.4204,661.00354,676.9278,705.92236,679.6321,588.65515,591.0343,595.59436,512.13824,532.48596
353,179.0,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,451.51486,496.08997,561.26227,631.3305,628.57416,595.53815,556.4943,503.2415,476.37744,512.3141,454.7005,488.48383
354,161.0,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,435.56332,483.69556,508.71802,579.909,514.2023,492.25638,477.1142,404.91083,399.56482,457.82385,397.91705,428.9576
355,198.0,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,411.14844,438.45526,451.94318,478.98593,419.64557,446.77826,393.09467,342.37326,343.35556,406.7862,335.82068,339.95126
356,208.0,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,389.2455,422.4542,387.56757,428.69513,402.4149,410.95117,353.9401,304.40656,310.9374,351.98395,266.2647,280.10086
357,221.0,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,386.16837,380.7298,363.758,440.09866,377.2441,400.74576,322.6199,274.59296,274.5845,291.57202,216.27296,263.7956
358,205.0,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,362.40546,359.30435,383.75824,432.52145,357.72195,391.2263,302.00494,254.3545,225.68092,247.00134,200.07169,258.19485
359,218.0,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,349.2864,384.62442,375.2409,427.76114,346.7222,386.48108,282.2949,225.3474,199.49263,230.62451,200.07204,264.15955
360,206.0,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,370.1762,378.1847,362.5981,406.64536,319.98914,359.50165,250.93758,192.33336,177.10968,237.46779,220.68811,294.58853
361,355.0,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,352.51376,380.9115,367.09167,407.9405,328.35028,324.16867,227.68898,207.80833,197.11069,258.17395,232.84975,298.49384
362,181.0,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,398.63962,405.74414,381.07385,420.5222,287.44077,298.02142,225.78728,217.4151,211.81976,266.75635,230.86359,276.13947
363,319.0,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,324.74878,327.8727,315.6915,315.85898,205.88322,247.11116,182.0415,178.9203,179.97275,234.06587,188.23615,236.78616
364,514.0,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,326.23355,323.13318,256.01898,256.28165,173.51549,218.41106,155.8266,168.09007,162.20186,207.84924,158.09193,194.28728
365,155.0,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,390.50504,311.15048,242.5194,255.08392,172.79533,212.0952,145.33926,157.72208,145.6341,193.03485,137.52776,174.98357
366,178.0,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,234.59566,176.03845,146.52538,188.07603,121.24466,155.57877,84.52811,95.86474,98.41534,147.0036,107.96622,148.93372
367,144.0,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,183.46803,153.57228,136.02031,178.01642,100.47758,140.99065,72.10097,84.22205,100.879906,154.50522,126.672195,160.43413
368,126.0,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,169.11429,161.88493,130.67618,167.19908,91.35175,152.91537,86.028336,81.47378,126.36578,167.6445,147.62881,216.13666
369,129.0,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,161.2993,159.9613,114.71443,160.53177,105.84517,151.51404,86.30029,103.06404,125.87529,154.15344,157.97923,228.34659
370,101.0,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,156.93979,142.98535,114.09407,181.82384,110.403984,164.42178,118.79947,130.89668,131.43576,169.07295,173.42131,222.67491
371,80.0,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,128.4817,124.41556,118.70023,171.41284,111.53745,191.35793,131.11197,142.97108,154.70113,177.35947,159.22054,203.5293
372,62.0,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,11.0,106.16468,117.45083,102.85933,162.44322,118.14657,193.59114,123.46542,148.21446,161.44666,159.61363,149.07475,184.49934
373,52.0,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,11.0,7.0,102.062454,101.6033,91.64337,170.8686,117.89494,185.56395,126.609535,153.96075,149.41284,157.15408,141.46503,189.03777
374,46.0,39.0,31.0,27.0,19.0,20.0,22.0,17.0,14.0,11.0,7.0,5.0,81.66636,86.57771,92.764725,161.32869,104.39253,183.88733,128.70695,140.24437,151.55914,148.27785,144.64194,183.4975
